brand,model,year,km_driven,fuel_type,transmission,owner_type,mileage_kmpl,engine_cc,power_bhp,seats,location,selling_price_lakhs
Maruti,Alto,2023,47150,Petrol,Manual,First,14.6,1197,88.1,7.0,Chennai,7.15
Hyundai,i20,2012,162947,Diesel,Manual,First,16.6,1248,83.2,7.0,Mumbai,1.7
Ford,Endeavour,2018,77506,Petrol,Manual,Second,,1197,83.6,5.0,Jaipur,4.65
Maruti,Ertiga,2022,48184,Petrol,Automatic,First,18.3,1197,69.8,5.0,Mumbai,6.0
Volkswagen,Vento,2020,67371,Petrol,Manual,First,14.9,1248,80.9,4.0,Chennai,6.27
Honda,Amaze,2024,25534,Diesel,Automatic,Third,12.0,2996,202.9,5.0,Kolkata,11.55
Mahindra,Bolero,2012,151167,CNG,Manual,Fourth & Above,13.3,1498,98.8,5.0,Lucknow,0.8
Maruti,Baleno,2013,142505,CNG,Manual,First,13.0,2996,197.7,5.0,Chennai,3.33
Maruti,Dzire,2017,103760,Petrol,Manual,Second,11.9,2494,170.5,5.0,Chennai,5.37
Honda,Amaze,2015,120355,Petrol,Manual,First,11.3,2494,174.0,5.0,Kolkata,4.17
Hyundai,Verna,2023,36150,Diesel,Automatic,Second,9.2,2494,173.9,7.0,Ahmedabad,10.8
Maruti,WagonR,2020,59588,Diesel,Manual,First,12.7,2996,191.2,5.0,Bangalore,7.01
Mahindra,Scorpio,2015,121754,Petrol,Automatic,First,17.5,1997,127.0,5.0,Bangalore,5.77
Hyundai,Creta,2013,138136,Petrol,Automatic,First,14.9,998,67.6,5.0,Bangalore,3.27
Toyota,Fortuner,2013,147156,Petrol,Automatic,First,18.3,1498,102.5,5.0,Delhi,2.45
Maruti,Baleno,2014,136278,Diesel,Automatic,Second,17.5,1498,96.0,5.0,Ahmedabad,3.24
Maruti,Baleno,2015,126937,CNG,Manual,First,15.0,2494,152.5,5.0,Lucknow,3.31
Audi,A6,2021,56051,Diesel,Manual,First,14.8,1197,83.6,5.0,Pune,27.07
Honda,Jazz,2008,191780,CNG,Automatic,Fourth & Above,13.4,2996,201.0,5.0,Bangalore,0.8
Maruti,Swift,2018,90228,Diesel,Manual,Second,12.1,1498,,5.0,Delhi,4.26
Maruti,WagonR,2020,52612,Diesel,Manual,Second,13.7,1498,100.3,7.0,Bangalore,5.31
Hyundai,i10,2013,144287,Diesel,Manual,Third,19.1,1997,128.3,7.0,Kolkata,1.24
Maruti,Swift,2016,106571,Petrol,Manual,Second,13.9,1248,79.1,,Bangalore,1.81
Volkswagen,Vento,2023,24236,Petrol,Manual,First,14.6,1997,137.4,5.0,Lucknow,9.66
Maruti,Ertiga,2017,91408,CNG,Manual,First,19.5,998,64.6,5.0,Bangalore,3.28
Hyundai,i10,2009,183670,Petrol,Manual,First,15.8,1498,90.8,5.0,Delhi,0.8
Hyundai,Venue,2022,40711,Petrol,Manual,First,15.2,1248,87.5,7.0,Pune,7.68
Mahindra,Scorpio,2015,127513,Diesel,Automatic,First,14.6,998,60.9,5.0,Jaipur,6.04
Audi,A4,2012,157386,Petrol,Manual,Second,19.7,1248,84.7,,Bangalore,0.8
Toyota,Innova,2016,106691,Petrol,Automatic,First,15.8,2996,199.9,,Mumbai,8.11
Tata,Tiago,2022,34525,Diesel,Manual,First,14.4,1997,125.5,6.0,Lucknow,6.21
Hyundai,Verna,2022,39733,Diesel,Manual,First,13.5,2494,163.7,5.0,Pune,8.89
Honda,Amaze,2011,177401,Diesel,Manual,First,13.2,2494,163.3,5.0,Kolkata,2.22
Toyota,Etios,2023,29278,Petrol,Manual,First,11.4,2996,200.8,5.0,Kolkata,13.93
Hyundai,Venue,2015,108884,Petrol,Automatic,First,12.7,2996,204.2,5.0,Ahmedabad,6.44
Honda,Jazz,2017,114918,Petrol,Manual,First,15.7,1498,94.0,7.0,Hyderabad,2.8
Tata,Tiago,2013,120252,CNG,Manual,First,,2494,,5.0,Kolkata,1.84
Toyota,Etios,2010,170221,Diesel,Manual,Second,10.7,2996,204.9,7.0,Chennai,1.82
Honda,WR-V,2018,69297,Petrol,Automatic,Fourth & Above,12.9,1197,73.3,5.0,Kolkata,5.13
Toyota,Fortuner,2009,185445,Petrol,Manual,Second,11.5,2494,164.0,5.0,Ahmedabad,0.8
Hyundai,Verna,2020,64884,Petrol,Manual,First,15.5,1997,131.2,,Mumbai,5.78
Ford,Endeavour,2023,19150,Petrol,Automatic,First,16.0,2494,178.4,5.0,Ahmedabad,12.16
Maruti,Ertiga,2015,126085,Petrol,Manual,First,13.9,1498,100.6,5.0,Delhi,2.57
Hyundai,i20,2014,147499,Petrol,Manual,First,15.2,1248,84.5,6.0,Bangalore,1.3
Mahindra,XUV300,2013,155542,Petrol,Manual,First,13.3,1498,93.4,5.0,Mumbai,0.8
Maruti,Alto,2013,135367,Petrol,Manual,Second,15.2,1498,102.3,5.0,Jaipur,1.17
Tata,Nexon,2019,86927,Petrol,Automatic,First,13.6,1498,97.8,5.0,Kolkata,6.94
Tata,Harrier,2017,100481,Petrol,Manual,Second,17.3,796,55.8,5.0,Kolkata,4.04
Honda,Jazz,2008,205203,Diesel,Automatic,Second,16.4,1248,78.2,4.0,Ahmedabad,0.8
Honda,Amaze,2015,111681,Petrol,Manual,Second,17.6,796,48.8,5.0,Pune,2.61
Volkswagen,Vento,2016,109503,Petrol,Manual,First,18.5,998,73.7,5.0,Mumbai,1.85
Hyundai,i10,2021,55099,Petrol,Automatic,Second,21.7,998,72.6,5.0,Chennai,7.12
Mahindra,Scorpio,2019,92212,Petrol,Automatic,Fourth & Above,16.0,1248,75.2,6.0,Hyderabad,5.94
Tata,Tiago,2010,185493,Petrol,Automatic,First,16.9,1997,130.3,5.0,Pune,2.23
Volkswagen,Polo,2021,48918,Petrol,Manual,Second,16.1,1248,76.5,5.0,Delhi,7.24
Volkswagen,Polo,2010,186657,Petrol,Manual,First,13.5,2494,173.4,5.0,Kolkata,0.8
Hyundai,i10,2019,70634,Petrol,Manual,Fourth & Above,11.6,2996,196.9,5.0,Lucknow,6.4
Honda,City,2013,136686,Diesel,Manual,First,16.2,1248,88.4,7.0,Bangalore,2.65
Honda,Amaze,2020,77557,Diesel,Manual,Second,15.5,1197,78.3,7.0,Chennai,5.7
Maruti,Baleno,2018,87808,Petrol,Automatic,Second,13.9,2494,169.6,6.0,Kolkata,6.03
Maruti,Alto,2013,143308,Petrol,Manual,Second,16.3,1248,79.2,5.0,Delhi,1.64
Honda,City,2019,90818,Diesel,Manual,First,12.4,2996,194.6,5.0,Pune,8.83
Hyundai,i10,2014,126766,Petrol,Manual,Third,17.7,1197,79.4,5.0,Kolkata,1.3
Hyundai,Venue,2021,47577,Petrol,Manual,Fourth & Above,11.5,2996,207.3,5.0,Chennai,8.07
Hyundai,i10,2017,118556,Diesel,Manual,First,13.9,1498,95.7,5.0,Ahmedabad,4.06
Maruti,Dzire,2018,89700,Diesel,Manual,First,17.1,1498,95.6,5.0,Mumbai,4.05
Tata,Harrier,2021,53226,Petrol,Manual,Third,13.2,1248,85.6,5.0,Bangalore,6.31
Honda,City,2011,159346,Petrol,Manual,Second,14.8,2494,160.4,7.0,Chennai,2.1
Hyundai,Venue,2015,124189,Diesel,Manual,First,13.0,1997,129.8,5.0,Pune,3.77
Tata,Nexon,2019,74652,Petrol,Manual,Third,12.7,1197,78.5,5.0,Hyderabad,2.99
Hyundai,i20,2009,186111,Diesel,Manual,Second,12.3,2996,202.6,5.0,Jaipur,0.8
Maruti,WagonR,2012,165462,Diesel,Manual,First,12.7,1197,77.9,5.0,Kolkata,1.11
Hyundai,Venue,2022,42417,CNG,Automatic,Third,15.9,1248,88.5,7.0,Lucknow,8.79
Maruti,Ertiga,2020,67402,Petrol,Automatic,Second,12.3,1498,90.1,5.0,Mumbai,5.71
Honda,City,2019,85845,Electric,Automatic,Second,18.3,796,51.4,5.0,Jaipur,8.1
Maruti,Dzire,2022,44883,Petrol,Manual,Second,13.0,2996,193.3,5.0,Chennai,7.46
Tata,Tiago,2009,198731,Diesel,Manual,First,18.1,1197,80.0,5.0,Mumbai,0.8
Hyundai,Creta,2018,83162,Electric,Manual,Second,17.2,1248,89.2,6.0,Mumbai,7.31
Ford,EcoSport,2012,158021,Diesel,Manual,First,9.0,1997,134.0,5.0,Hyderabad,1.93
Audi,A6,2019,87944,Diesel,Manual,First,13.3,1197,,7.0,Pune,24.96
Hyundai,i10,2014,127706,Diesel,Manual,First,14.4,2494,167.9,5.0,Bangalore,5.13
Tata,Nexon,2015,113573,Diesel,Manual,First,17.1,998,66.5,5.0,Pune,2.64
Mahindra,XUV500,2018,80885,Diesel,Automatic,First,14.8,2996,204.5,5.0,Bangalore,9.47
Maruti,Dzire,2018,100470,Diesel,Manual,Second,14.7,1197,75.7,5.0,Kolkata,3.01
Maruti,Baleno,2009,181199,Petrol,Manual,Second,13.4,2494,170.8,5.0,Hyderabad,1.34
Toyota,Etios,2016,101762,Diesel,Manual,Third,,2494,177.8,5.0,Jaipur,4.16
Tata,Nexon,2011,153735,Electric,Automatic,First,14.2,2996,198.4,5.0,Lucknow,7.6
Maruti,WagonR,2011,165122,Diesel,Manual,First,12.8,1997,126.4,,Lucknow,1.69
Tata,Altroz,2021,51787,Petrol,Automatic,First,14.7,1498,105.8,5.0,Mumbai,8.41
Maruti,Ertiga,2010,171989,Petrol,Manual,Second,12.8,1197,83.9,6.0,Pune,0.8
Mahindra,Bolero,2019,75478,CNG,Automatic,First,16.5,796,53.0,5.0,Hyderabad,5.83
Hyundai,Venue,2023,36264,Diesel,Automatic,First,17.5,796,50.9,5.0,Kolkata,9.16
Tata,Altroz,2009,185968,Petrol,Manual,First,12.7,2996,197.8,5.0,Bangalore,2.05
Mahindra,XUV500,2008,197482,Diesel,Manual,Second,12.2,2996,199.4,5.0,Bangalore,0.8
Mahindra,Scorpio,2008,208203,Petrol,Automatic,First,11.7,2996,195.9,5.0,Delhi,0.8
Volkswagen,Polo,2024,22581,Petrol,Manual,Second,15.9,1248,87.0,5.0,Hyderabad,8.08
Ford,Figo,2015,122510,Petrol,Manual,First,11.7,1498,86.3,7.0,Delhi,3.43
Honda,City,2013,150964,Petrol,Manual,First,18.4,1498,87.7,6.0,Pune,0.94
Volkswagen,Vento,2024,5852,Petrol,Manual,First,14.3,1997,137.4,5.0,Chennai,10.18
Maruti,Alto,2016,113830,Diesel,Manual,Third,14.4,2494,170.4,7.0,Mumbai,4.52
Tata,Altroz,2008,193312,Diesel,Manual,First,16.2,1248,87.0,5.0,Delhi,0.8
Tata,Harrier,2020,68218,Diesel,Manual,Second,12.0,2996,203.0,5.0,Delhi,6.62
Mahindra,XUV300,2021,43630,Petrol,Automatic,First,14.6,1197,73.1,5.0,Ahmedabad,8.68
Maruti,Dzire,2010,170221,Petrol,Manual,Fourth & Above,12.4,2494,172.6,7.0,Bangalore,0.8
Hyundai,i10,2022,43261,Diesel,Manual,Second,12.4,1498,98.9,7.0,Bangalore,7.17
Maruti,Dzire,2008,198428,Diesel,Manual,First,16.0,1248,78.9,5.0,Kolkata,0.8
Toyota,Glanza,2009,178915,Petrol,Manual,First,19.9,796,53.9,5.0,Hyderabad,0.8
Hyundai,Verna,2008,205212,Petrol,Manual,Fourth & Above,15.1,2494,169.1,5.0,Ahmedabad,0.8
Mahindra,XUV500,2023,37991,Electric,Manual,Second,17.6,1498,105.8,5.0,Ahmedabad,11.8
Hyundai,Venue,2013,130439,Petrol,Manual,Second,17.0,796,50.0,5.0,Chennai,0.8
Tata,Harrier,2023,31963,Diesel,Manual,Second,13.2,998,64.9,5.0,Delhi,7.01
Maruti,Baleno,2008,192208,CNG,Automatic,First,11.6,2996,200.8,5.0,Pune,2.13
Ford,EcoSport,2016,102253,Petrol,Manual,Second,17.6,998,67.2,5.0,Lucknow,3.3
Maruti,Dzire,2012,161600,Diesel,Manual,Third,16.9,796,53.0,5.0,Chennai,0.8
Ford,Figo,2021,55846,Electric,Manual,First,17.2,1248,86.7,5.0,Mumbai,9.97
Honda,Jazz,2010,179434,Electric,Automatic,Second,14.8,1997,131.3,5.0,Chennai,4.43
Hyundai,Verna,2014,129272,Petrol,Manual,First,13.5,1997,138.2,5.0,Jaipur,2.74
Maruti,Dzire,2011,165478,Diesel,Automatic,First,16.9,1498,107.5,5.0,Delhi,3.49
Honda,WR-V,2011,156944,Petrol,Manual,First,15.4,998,68.9,5.0,Kolkata,0.8
Mahindra,Scorpio,2011,154371,Petrol,Manual,Third,16.0,998,71.6,5.0,Hyderabad,0.8
Hyundai,Creta,2013,140368,Petrol,Automatic,First,12.7,2996,202.4,5.0,Kolkata,5.89
Maruti,Alto,2013,146284,Petrol,Manual,First,17.4,1197,74.4,5.0,Hyderabad,0.93
Maruti,Ertiga,2009,181440,Petrol,Automatic,First,15.9,998,64.5,5.0,Bangalore,0.8
BMW,3 Series,2009,183408,Petrol,Automatic,First,15.5,1248,99.0,5.0,Bangalore,0.8
Honda,Amaze,2023,39027,Petrol,Manual,First,16.7,1248,86.0,7.0,Hyderabad,8.03
Honda,City,2013,156147,Diesel,Automatic,First,,2996,205.6,5.0,Ahmedabad,4.92
Maruti,Swift,2014,141544,Petrol,Manual,First,15.7,998,66.6,5.0,Jaipur,0.96
Maruti,Baleno,2018,97420,Diesel,Manual,First,15.6,998,65.4,5.0,Kolkata,3.48
Ford,EcoSport,2021,56739,Petrol,Manual,Third,15.0,1197,,5.0,Pune,6.15
Hyundai,i10,2011,158524,Diesel,Manual,First,18.3,796,52.2,5.0,Ahmedabad,0.8
Maruti,WagonR,2020,58476,Petrol,Manual,First,15.7,1197,80.9,7.0,Ahmedabad,5.66
Tata,Altroz,2012,165697,Petrol,Automatic,First,12.9,2996,200.4,5.0,Kolkata,4.06
Tata,Nexon,2021,42103,Petrol,Manual,Third,11.5,2494,169.1,5.0,Lucknow,6.36
Hyundai,i20,2012,151679,Electric,Manual,First,14.3,1498,96.9,4.0,Delhi,4.84
Hyundai,i10,2016,108145,Diesel,Automatic,First,12.4,1498,94.4,7.0,Lucknow,6.29
Hyundai,i10,2014,125095,Diesel,Automatic,Third,10.8,1997,128.2,7.0,Ahmedabad,3.33
Tata,Harrier,2011,172871,Electric,Manual,Second,16.4,1197,85.5,5.0,Bangalore,2.5
Tata,Nexon,2022,33828,Petrol,Automatic,First,15.8,998,67.6,5.0,Mumbai,8.34
Maruti,Ertiga,2013,141055,Diesel,Manual,First,12.0,2996,201.2,5.0,Chennai,4.17
Mahindra,XUV300,2018,91050,Diesel,Automatic,Second,16.1,1248,82.4,5.0,Jaipur,6.62
Mahindra,XUV500,2024,23784,Petrol,Manual,Second,15.5,2494,163.5,5.0,Ahmedabad,11.01
Honda,City,2020,73891,Diesel,Manual,First,13.6,1498,98.9,6.0,Chennai,6.35
Maruti,Baleno,2016,120702,Petrol,Automatic,First,13.1,1498,101.3,5.0,Hyderabad,4.51
Maruti,WagonR,2024,11529,Petrol,Automatic,First,16.9,2494,168.8,5.0,Chennai,9.18
Tata,Tiago,2018,88501,Diesel,Manual,First,15.8,1197,83.2,7.0,Hyderabad,4.78
Honda,WR-V,2013,145596,Petrol,Automatic,First,15.4,1197,80.4,5.0,Mumbai,2.51
Maruti,WagonR,2013,141722,Petrol,Manual,First,15.9,1498,105.6,5.0,Mumbai,1.74
Volkswagen,Vento,2014,146853,Diesel,Manual,Third,15.4,796,55.2,7.0,Jaipur,0.8
Hyundai,Venue,2015,110012,Petrol,Automatic,Third,16.6,1197,78.2,5.0,Chennai,2.85
Tata,Tiago,2024,15190,CNG,Automatic,First,9.2,2494,166.0,5.0,Delhi,10.38
Mahindra,XUV500,2019,78314,Diesel,Manual,Second,20.4,998,71.4,7.0,Ahmedabad,6.33
Hyundai,i20,2014,128952,Petrol,Manual,First,14.1,2494,171.8,5.0,Jaipur,5.24
Tata,Altroz,2019,74143,Petrol,Manual,First,12.5,2494,158.4,5.0,Chennai,5.68
Honda,City,2019,77977,Petrol,Manual,Fourth & Above,18.5,1248,89.0,5.0,Mumbai,4.68
Maruti,Baleno,2013,141887,Petrol,Automatic,First,18.0,1197,80.7,5.0,Mumbai,3.23
Maruti,WagonR,2023,25122,Petrol,Manual,Third,12.4,1997,137.1,4.0,Ahmedabad,6.84
Honda,City,2013,151669,Electric,Automatic,Second,13.6,1197,80.0,5.0,Jaipur,4.18
Ford,Figo,2020,60404,Petrol,Manual,First,16.9,1248,88.4,5.0,Bangalore,6.55
Mahindra,Bolero,2019,78287,Diesel,Manual,Fourth & Above,13.2,1498,102.0,5.0,Jaipur,6.02
Honda,City,2018,82768,Diesel,Manual,First,15.7,1197,70.8,7.0,Chennai,4.75
Maruti,Dzire,2009,177129,Petrol,Manual,First,12.7,2494,167.4,6.0,Delhi,1.29
Mahindra,XUV500,2022,50463,Diesel,Automatic,Second,13.8,1498,100.4,5.0,Chennai,9.29
Honda,Jazz,2017,80026,Petrol,Manual,Fourth & Above,19.7,1197,79.1,5.0,Kolkata,3.27
Mahindra,XUV500,2020,63566,Petrol,Manual,First,13.5,1248,88.8,5.0,Pune,6.85
Maruti,Swift,2014,118084,Electric,Manual,First,13.9,998,73.2,5.0,Chennai,5.57
Tata,Altroz,2008,207628,CNG,Manual,First,17.1,796,47.8,7.0,Bangalore,0.8
Tata,Harrier,2011,169587,Diesel,Manual,Fourth & Above,,998,61.6,5.0,Delhi,0.8
Maruti,Alto,2023,32963,Petrol,Manual,Third,16.7,998,,5.0,Lucknow,5.28
Honda,Amaze,2018,92415,Petrol,Manual,Second,16.9,1248,95.5,5.0,Hyderabad,4.77
Toyota,Innova,2022,40066,Diesel,Automatic,Second,13.0,1997,132.5,5.0,Chennai,12.16
Toyota,Etios,2013,130587,Petrol,Automatic,First,17.3,998,58.4,6.0,Jaipur,2.29
Tata,Nexon,2012,157064,CNG,Manual,First,13.4,1498,96.4,5.0,Ahmedabad,1.05
Hyundai,Verna,2010,182766,Diesel,Manual,Second,16.5,1248,83.0,7.0,Ahmedabad,0.85
Hyundai,i10,2024,26163,Petrol,Manual,Fourth & Above,14.0,1197,82.6,4.0,Jaipur,5.57
Honda,WR-V,2017,102616,Diesel,Manual,Third,12.4,2494,170.6,5.0,Delhi,6.43
Hyundai,Creta,2012,152730,Petrol,Automatic,First,18.0,1248,85.7,5.0,Kolkata,2.34
Tata,Nexon,2014,125806,Petrol,Manual,Second,13.9,1997,132.2,5.0,Delhi,2.12
Maruti,Ertiga,2018,98773,Diesel,Automatic,First,11.5,1997,129.6,5.0,Chennai,6.33
Maruti,WagonR,2024,26006,CNG,Manual,Third,12.2,1997,142.9,5.0,Delhi,6.42
Maruti,Alto,2009,178678,Petrol,Automatic,Third,16.9,2494,166.9,5.0,Chennai,1.55
Honda,Jazz,2024,20980,Electric,Manual,Second,15.9,796,46.4,5.0,Chennai,9.87
Tata,Harrier,2024,20659,Diesel,Manual,Second,14.4,1997,137.1,7.0,Bangalore,8.24
Maruti,Dzire,2021,51844,Diesel,Manual,First,13.7,2494,163.7,5.0,Mumbai,7.26
Toyota,Fortuner,2019,67584,Diesel,Manual,First,18.6,1498,101.9,5.0,Jaipur,6.74
Mahindra,XUV300,2020,62322,Diesel,Manual,Second,12.8,1498,94.4,5.0,Lucknow,6.6
Hyundai,Creta,2013,135181,Diesel,Manual,Third,17.7,998,61.1,5.0,Delhi,0.8
Maruti,Ertiga,2018,95517,Diesel,Manual,First,18.1,1197,77.0,4.0,Jaipur,4.33
Maruti,Baleno,2017,91901,Diesel,Automatic,First,14.6,2494,160.5,5.0,Pune,6.74
Honda,City,2012,148773,Diesel,Manual,Second,16.1,998,69.1,5.0,Delhi,0.8
Audi,A6,2023,46988,Petrol,Manual,Third,14.8,1197,83.8,5.0,Mumbai,35.31
Maruti,Baleno,2013,149249,Diesel,Manual,First,12.5,2996,195.7,5.0,Bangalore,4.05
Honda,City,2016,107411,Petrol,Manual,Third,15.4,1197,73.6,5.0,Bangalore,3.0
Maruti,Swift,2019,69992,Diesel,Manual,Second,16.0,796,47.2,7.0,Pune,3.23
Hyundai,Venue,2018,86369,Diesel,Manual,First,17.7,796,52.7,5.0,Hyderabad,4.42
Maruti,Ertiga,2015,127310,Petrol,Manual,Second,14.5,1997,136.5,5.0,Jaipur,3.3
BMW,5 Series,2019,67846,Petrol,Automatic,Third,11.7,2494,163.2,6.0,Lucknow,21.65
Ford,EcoSport,2018,82567,Petrol,Manual,First,12.5,1197,83.4,5.0,Delhi,4.79
Mahindra,XUV500,2020,66278,CNG,Manual,Second,16.0,2996,196.5,6.0,Chennai,7.14
Toyota,Innova,2020,59672,Petrol,Manual,First,14.1,1997,134.6,7.0,Bangalore,7.82
Maruti,Ertiga,2008,190936,Petrol,Manual,First,13.9,998,65.4,7.0,Mumbai,0.8
Maruti,Baleno,2020,55840,Electric,Automatic,Second,17.7,796,56.6,5.0,Delhi,8.69
Honda,City,2023,33121,Petrol,Manual,First,14.5,796,52.5,5.0,Pune,6.62
Hyundai,Verna,2014,129286,Petrol,Automatic,First,,796,53.7,7.0,Delhi,3.21
Volkswagen,Vento,2012,153082,Diesel,Manual,Fourth & Above,16.5,998,65.5,5.0,Lucknow,0.8
Tata,Altroz,2023,23363,Diesel,Manual,First,10.1,2996,198.4,5.0,Mumbai,8.91
Maruti,Dzire,2013,134470,Petrol,Automatic,First,21.2,796,54.6,5.0,Delhi,2.43
Tata,Harrier,2017,98498,Petrol,Manual,First,12.5,2996,199.7,5.0,Ahmedabad,6.56
Maruti,Ertiga,2017,99404,Diesel,Manual,First,16.0,2494,167.4,5.0,Delhi,5.07
Maruti,WagonR,2018,82743,Petrol,Manual,First,16.3,1197,79.0,5.0,Chennai,4.54
Maruti,WagonR,2018,92152,Diesel,Manual,First,13.7,1197,84.2,5.0,Hyderabad,4.76
Ford,Figo,2020,61726,CNG,Manual,First,15.9,1197,70.6,5.0,Jaipur,5.9
Honda,WR-V,2014,126043,Petrol,Manual,First,15.2,998,66.8,5.0,Hyderabad,2.58
Mahindra,Scorpio,2021,41491,Petrol,Manual,First,12.8,1498,,5.0,Pune,7.23
Toyota,Fortuner,2012,156142,Diesel,Manual,First,14.4,998,66.8,5.0,Kolkata,0.8
Maruti,Dzire,2022,57309,Petrol,Automatic,Second,12.6,2996,193.8,5.0,Lucknow,8.76
Maruti,Ertiga,2019,74899,Diesel,Automatic,First,13.8,1197,87.5,6.0,Lucknow,6.92
Maruti,Baleno,2010,172917,Petrol,Manual,Third,17.3,1248,76.2,7.0,Hyderabad,0.8
Maruti,Swift,2017,95914,Diesel,Manual,First,12.9,2996,199.9,5.0,Delhi,6.87
Hyundai,Verna,2024,13384,Petrol,Automatic,First,16.1,1997,134.2,5.0,Lucknow,10.34
Mahindra,XUV300,2014,129353,Petrol,Automatic,First,16.0,998,73.4,5.0,Hyderabad,3.63
Toyota,Etios,2023,28519,Petrol,Manual,First,13.5,1997,134.1,5.0,Pune,13.27
Hyundai,i20,2016,98339,Electric,Manual,First,13.6,1498,103.9,5.0,Jaipur,6.31
Maruti,Dzire,2019,71126,Petrol,Manual,Second,13.7,1997,141.5,5.0,Kolkata,4.74
Audi,A4,2019,60162,Petrol,Manual,Second,19.1,1498,94.8,6.0,Ahmedabad,18.2
Volkswagen,Vento,2020,76304,Diesel,Manual,Second,15.5,1248,77.1,5.0,Lucknow,6.44
Tata,Nexon,2020,67859,Diesel,Manual,Third,17.3,1248,88.4,7.0,Ahmedabad,5.63
Mahindra,XUV300,2010,174636,Electric,Manual,Third,14.0,1197,75.0,5.0,Hyderabad,1.51
Toyota,Glanza,2023,30394,Petrol,Automatic,First,15.5,1997,124.8,5.0,Mumbai,11.82
Maruti,Dzire,2019,83600,Petrol,Manual,First,15.3,1997,,5.0,Jaipur,5.47
Hyundai,i10,2012,158574,CNG,Automatic,First,14.4,998,66.7,5.0,Ahmedabad,2.4
Toyota,Innova,2016,110691,Electric,Automatic,Second,15.2,998,,5.0,Hyderabad,7.06
Maruti,Baleno,2024,10864,Petrol,Manual,Second,17.4,1997,136.7,7.0,Hyderabad,7.54
Honda,WR-V,2020,58872,Diesel,Manual,Third,17.0,1197,81.0,5.0,Chennai,5.66
Volkswagen,Polo,2024,10488,Petrol,Manual,First,14.7,2996,203.0,5.0,Bangalore,11.77
Honda,City,2024,13492,Diesel,Manual,First,11.3,1248,81.9,5.0,Delhi,9.25
Mahindra,Scorpio,2014,136708,Petrol,Manual,First,17.7,796,48.6,7.0,Bangalore,0.8
Maruti,Swift,2019,78481,Petrol,Manual,Third,13.1,998,63.1,5.0,Mumbai,2.65
Maruti,WagonR,2012,161617,Electric,Manual,Third,15.7,796,57.1,7.0,Hyderabad,1.95
Honda,Jazz,2011,155816,Petrol,Automatic,Fourth & Above,17.5,998,56.9,5.0,Kolkata,0.8
Toyota,Etios,2010,177874,Diesel,Manual,First,,1498,101.4,5.0,Kolkata,0.8
Hyundai,Venue,2020,69680,Diesel,Manual,Second,16.0,1248,86.5,5.0,Kolkata,5.46
Tata,Tiago,2022,38916,CNG,Manual,First,15.9,998,62.8,5.0,Delhi,5.09
Tata,Altroz,2024,37199,Diesel,Manual,First,9.0,2494,172.1,5.0,Delhi,9.34
Maruti,Alto,2013,138235,CNG,Automatic,First,16.7,796,54.5,5.0,Ahmedabad,1.98
Hyundai,i20,2015,126606,Diesel,Manual,First,15.5,1997,135.4,5.0,Hyderabad,3.82
Toyota,Glanza,2014,149865,Petrol,Manual,Second,13.2,1498,99.4,5.0,Mumbai,1.19
Mahindra,Bolero,2013,136306,CNG,Manual,First,17.6,796,51.1,5.0,Chennai,1.23
Hyundai,i20,2018,74983,Petrol,Manual,First,20.0,998,72.9,5.0,Delhi,4.1
Maruti,Dzire,2008,213516,Petrol,Manual,Second,17.6,1498,101.7,5.0,Pune,0.8
Tata,Nexon,2018,75176,CNG,Manual,Second,13.4,1498,96.0,5.0,Ahmedabad,3.89
Maruti,Baleno,2017,86851,Diesel,Manual,First,10.2,2996,196.3,5.0,Ahmedabad,6.86
Honda,City,2008,197809,CNG,Manual,Second,8.0,2996,204.0,7.0,Lucknow,0.8
Honda,Jazz,2023,44197,Petrol,Manual,First,12.7,2996,198.8,5.0,Delhi,11.3
Volkswagen,Vento,2011,166401,Diesel,Manual,First,14.5,796,55.3,7.0,Lucknow,0.8
Honda,Jazz,2022,34303,Electric,Automatic,First,16.2,1248,89.3,5.0,Jaipur,12.1
Audi,A6,2024,19222,Diesel,Manual,First,13.5,2996,206.7,4.0,Mumbai,38.58
Tata,Altroz,2015,119731,Petrol,Manual,First,12.0,2494,177.1,5.0,Ahmedabad,5.17
Honda,Jazz,2016,105683,CNG,Automatic,Second,18.2,796,54.7,5.0,Kolkata,3.24
Hyundai,Verna,2018,92596,Petrol,Manual,Second,8.0,2996,202.9,5.0,Ahmedabad,6.81
Hyundai,Creta,2012,148558,Petrol,Manual,Second,15.5,1248,,5.0,Jaipur,1.6
Audi,A6,2013,148493,Petrol,Manual,First,14.7,1498,92.0,7.0,Delhi,0.8
Hyundai,Creta,2022,33354,Petrol,Manual,First,10.6,1498,105.2,5.0,Chennai,7.18
Hyundai,Creta,2024,23917,Petrol,Manual,Second,17.5,998,68.8,6.0,Jaipur,6.99
Hyundai,Venue,2022,56944,Petrol,Manual,Second,11.0,2996,204.3,5.0,Bangalore,8.38
Maruti,Ertiga,2015,117940,Diesel,Manual,First,12.1,998,77.1,5.0,Ahmedabad,2.69
Honda,WR-V,2022,32346,Diesel,Manual,First,14.8,1197,81.6,5.0,Lucknow,8.66
Mahindra,Scorpio,2024,23667,Petrol,Automatic,First,15.2,1997,131.1,7.0,Pune,10.89
Tata,Altroz,2019,93113,CNG,Manual,Third,16.8,1248,89.9,5.0,Chennai,4.1
Hyundai,Verna,2014,116295,Petrol,Manual,Third,16.3,1997,137.9,7.0,Ahmedabad,2.01
